date,open,high,low,adjClose,value,volume,count,close,jdate
2020-09-05,77903.0,77903.0,77903.0,80994.0,456823192,5864,12,77903.0,1399-06-15
2020-09-06,79375.0,79375.0,79375.0,80973.0,124777500,1572,9,79375.0,1399-06-16
2020-09-07,79354.0,79354.0,79354.0,80949.0,145852652,1838,5,79354.0,1399-06-17
2020-09-08,79331.0,79331.0,79331.0,80851.0,593475211,7481,14,79331.0,1399-06-18
2020-09-13,79234.0,79234.0,79234.0,80850.0,5467146,69,1,79234.0,1399-06-23
2020-09-14,79233.0,81398.0,79233.0,79258.0,126826912189,1600177,345,79233.0,1399-06-24
2020-09-15,77673.0,80843.0,77673.0,78539.0,82445670877,1049736,512,77675.0,1399-06-25
2020-09-16,77000.0,78510.0,76969.0,76981.0,65514437311,851045,270,78420.0,1399-06-26
2020-09-19,75442.0,76981.0,75442.0,75449.0,35106591620,465301,178,75442.0,1399-06-29
2020-09-20,73941.0,76957.0,73941.0,74546.0,69633684039,934103,301,76957.0,1399-06-30
2020-09-21,76036.0,76036.0,76036.0,75637.0,7230719456,95096,134,76036.0,1399-06-31
2020-09-22,77149.0,77149.0,77149.0,76445.0,5354294898,69402,53,77149.0,1399-07-01
2021-01-16,77633.0,77633.0,74589.0,76539.0,7637539643,99609,97,74589.0,1399-10-27
2021-01-19,75009.0,75009.0,75009.0,75922.0,3973001703,52967,19,75009.0,1399-10-30
2021-01-20,72886.0,72886.0,72886.0,74205.0,5415940002,74307,34,72886.0,1399-11-01
2021-01-23,72721.0,72721.0,72721.0,74008.0,1303887530,17930,17,72721.0,1399-11-04
